geoname,level_1,AGRm,MINm,MANm,TandWm,INFm,FandIm,Rem,HSm,PIEPCm,TRADEm,PSTEm,MEHIm,unemployrate
Vermont,ADF Statistic,-2.8653134369455793,-1.0552347498741177,-2.791391684184449,-2.7194466733992226,-4.449892075019973,-2.1740933048019015,-2.216067741417262,-1.6533029707548619,-2.034636334061181,-9.872014455002951,-2.7298688537853844,-5.355249466584166,-1.2197934611751844
Vermont,P-value,0.1739900328735159,0.936207437865855,0.20012416151574308,0.22809715328848945,0.0018209350354021281,0.5044396416445354,0.48081245771566383,0.7708704514260867,0.5824467130061167,4.3227989090716284e-15,0.2238911954574695,4.422865216057986e-05,0.9063678801063897
Virginia,ADF Statistic,-5.37788939916864,-0.8239237544482388,-3.6719873533406027,-5.049644850967916,-1.0570283657450408,-5.3564584541296405,-4.143519712695438,-0.17275420900352187,-1.7402668054382635,-1.978398989121753,-1.7674837059982778,-2.6768306541699163,-3.2743833785849863
Virginia,P-value,3.997829899562099e-05,0.9636071617004232,0.024269507683894593,0.00016691587410067214,0.9359343200876713,4.399105327875281e-05,0.005439808578962793,0.9919924957975815,0.7328240499727151,0.6131497437923278,0.720222069517148,0.24582808147124335,0.0705724372954204
Washington,ADF Statistic,-1.380539080638968,-2.852563358389518,-3.9236279055122294,0.12699926851449236,-2.8683233609559324,0.17506387942524976,-1.4274336049194987,-0.361929566770879,-2.675308290637634,-2.023715862961216,-2.381108621176522,-2.3882920815749937,-3.4345398628629846
Washington,P-value,0.8665355151884153,0.17830866373354176,0.011255136593724936,0.9953136883647493,0.17298198922573904,0.9956302277489284,0.8526783146623163,0.9879676389875406,0.24647715034382117,0.5884576032980469,0.38970918828195106,0.385861491057293,0.0469413312843045
West Virginia,ADF Statistic,-4.469687727008313,-3.1746591396439476,-5.854924864313009,-1.0043187032231142,-3.495972900347571,-2.7308630383949235,-3.258829201236509,-2.759212224943241,2.2833173521211565,-2.045637766264846,-2.7815236835578045,-1.8733835336576263,-3.483362220353634
West Virginia,P-value,0.0016913582871361365,0.08957046438791494,4.408635659123428e-06,0.943530610435336,0.03982402900275002,0.223492684825348,0.07330361141523503,0.21232816410293887,1.0,0.576370626742975,0.20381335454417154,0.6683468457973607,0.04120595433238568
Wisconsin,ADF Statistic,-4.517519420725783,-3.6670944497897486,-4.86954388865774,-3.0283317322369245,0.8823744366290974,-3.0685774409737867,-2.4570190983214926,-0.18071990552079342,-2.650115595210162,-10.16725164559563,-0.6259616200948269,-6.874100150397952,-4.730192500304162
Wisconsin,P-value,0.0014129285766422692,0.024617684272783553,0.0003531733838827996,0.12433155705961202,1.0,0.11390540903155422,0.3497734492267879,0.9918613643315686,0.25737258422790443,1.0262765487410125e-15,0.9775843274176585,2.7172600864964353e-08,0.0006193360396821117
Wyoming,ADF Statistic,-5.868350318095454,-5.230571816912606,-2.8724048303010474,-2.1381192343345097,-1.1531913530442648,-7.594808618592922,-2.1635146251254094,-5.088063236115283,-2.4088103594759316,-3.4904007020613026,-4.205288839175023,-8.577708460811344,-4.466807103735221
Wyoming,P-value,4.135367981584897e-06,7.666094509970175e-05,0.1716220606406592,0.5246956325603144,0.9196624730125067,6.164783980024811e-10,0.5103985702536821,0.0001417865486912142,0.3749455555284382,0.04042976493525275,0.004395324528954267,3.3266965043434264e-12,0.0017096634606563522
